service_id,service_class_id,service_name,agency,street,city,state,zipcode,country,url,contact_phone,contact_name,contact_email,contract_address
7339,10,"Paly College & Career Center (CCC)","General/ Community (Helping with Get Involved)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3877,"Christina Owen",,NULL
7341,10,"Gamble Garden","General/ Community (Halloween Party at Gamble Garden)","1431 Waverley St.","Palo Alto",CA,94301,,,949-5306,"Jill Soltau",,NULL
7342,10,"Paly Theatre Fundraising","General/ Community (Paly Theatre Fundraising)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3857,"Kathleen Woods",,NULL
7343,1,"Paly Math Club (Middle School Math Camp)","Education (Helped Students with Math Problems)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3845,"Suzanne Antinle",,NULL
7344,10,"Paly Link Crew","General/ Community (Orientation)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3856,"Micheal Najar",,NULL
7345,7,"John Hopkins University","Health Care/ Safety (Lab & Office Volunteer)","600 North Wolfe St.",Baltimore,MD,,,,"410-955-2159/ 410-502-5252","Ellen Tully/ Dr. Gabrielson/ Dr. Woo",,NULL
7346,3,"Lytton Gardens","Senior/ Disabled (Volunteer for friendship, entertainment & intellectual stimulation to seniors)","437 Webster St.","Palo Alto",CA,94301,,,650-617-7367,"Bethany Dinh",bdinh@lyttongardens.org,NULL
7347,1,"Mith Inkvisition Summer School","Education (Teacher Assistant)","800 Barron Park Ave.","Palo Alto",CA,94306,,,650-858-0508,"Melissa Faussler Hauer",,NULL
7348,10,"Stanford University Medical Center Auxiliary","General/ Community (Gift Shop)","300 Pasteur Dr. Room H1130E",Stanford,CA,94305,,,650-723-6636,Epardle,,NULL
7350,9,"Urban Ministry Food Closet","Food/ Shelter  ","425 Hamilton Ave.","Palo Alto",CA,,,,650-325-3663,"Pat Keicher",,NULL
7351,10,"Paly Key Club","General/ Community (Multi-events Volunteer: Moonlight Run, Palo Alto RFL-set up, walking & stand helper, Fundraising & FOPAL Book sale)","50 Embarcadero Rd/","Palo Alto",CA,94301,,,650-868-3859,"Kevin Hu",,NULL
7352,2,"Palo Alto Elite Volleyball Club","Sports/ Kids (Coach Assistant)","2702 Waverley St.","Palo Alto",CA,94306,,,650-248-1222,"Craig Bankowski",,NULL
7353,1,"Addison Elementary","Education (Teacher Assistant: correcting, grading, creating & helping in teacher works)","650 Addison Ave.","Palo Alto",CA,94301,,,650-322-5935,"Joanne Conner",,NULL
7354,4,"Peninsula Humane Society","Animal/ Environment (Feeding Baby Birds)","4000 Middlefield Rd. Building V",,,,,,650-494-7283,"Maris Brenn-White",,NULL
7355,3,"Sunrise Assisted Living","Senior/ Disabled (Assisting Senior Citizens)","2701 El Camino Real",,,,,,650-326-1108,"Karen Lerner",,NULL
7356,1,"Palo Alto High School (ARC)","Education (Tutoring)","50 Embarcadero Rd.",,CA,94301,,,650-329-3710,"Noel Beltler",,NULL
7357,10,"PTA Council (Art)","General/ Community (Jamboree Volunteer)",,,,,,,,"Roxane Mehta",,NULL
7358,10,"Paly PTSA","General/ Community (Back to School Packet Stuffing)",,,,,,,,"Rebecca Fox",,NULL
7359,1,"International School of the Peninsula","Education (Camp Councilor)","151 Laura Lane","Palo Alto",CA,94304,,,650-251-8500,"Margam Shabani",,NULL
7360,7,"Stanford University Steinman Lab","Health Care/ Safety (Lab Volunteer: moving things, helping researchers, performing simple tacks, etc...)","Beckman Center, Stanford University School of Medicine",Stanford,CA,,,,650-723-6757,"Lawrence Steinman",,NULL
7361,9,"Palo Alto Farmers' Market","Food/ Shelter  (Farmers Market volunteer)","Parking Lot G, Gilman St","Palo Alto",CA,,,,,"Nancy Pleibel",,NULL
7362,10,"Menlo Park Presbyterian Church (MPPC)","General/ Community (Mini Day Camp Drama Team) ","950 Santa Cruz Ave.","Menlo Park",CA,94025,,,650-323-8625,"Jessica Schmidt",,NULL
7363,7,"Red Cross (Safe ride)","Health Care/ Safety (Safe ride Volunteer)","400 Mitchell Lane",,,,,,877-753-7433,"Talayeh Ghezel",,NULL
7364,9,"Glide Memorial","Food/ Shelter (Serving & Bagging Breakfast & Lunch) ","330 Ellis St.","San Francisco",CA,94102,,,415-674-6000,R.F,,NULL
7365,10,"New Creation Home Renovation","General/ Community (Organized & Cleaned Garage & Office)","781 Avelar ","East Palo Alto",CA,94303,,,650-740-1301,"Terry Robertson",,NULL
7366,7,"Freedom Run","Health Care/ Safety (Freedom Run for Human Trafficking Awareness & Prevention)","Oak Knoll Elementary School, 1895 Knoll Lane","Menlo Park",CA,94025,,,703-342-6763,"Reagan Thompson",,NULL
7367,1,"Sam Camp-EPA (Brentwood School)","Education (Tutored & Mentored Elementary Children in EPA)","400 N. Winchester Blvd.","Santa Clara",CA,95050,,,650-303-2063/408-261-0613,"King Anderson/Kathy Berggren",,NULL
7372,10,"Anti-Defamation League","General/ Community (Registration)","720 Market St.","Palo Alto",CA,94301,,,"415-981-3500 ex 230","Josh Rosenberg",,NULL
7374,1,"Paly ARC (Academic Resource Center)","Education (Tutoring)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3846,"Noel Beitler",,NULL
7376,1,"Jordan Middle School Math Club","Education (Teaching, helping & Running Math Club & Contests)","750 N. California Ave.","Palo Alto",CA,94303,,,650-213-0211,"Elinor Slack",,NULL
7377,10,"Chinmaya Mission West","General/ Community (Washing Dishes & Filling up water bottles)","P.O. Box 129",Piercy,CA,95587,,,305-279-8456,"Prakash Bettadapur",,NULL
7378,1,"Zero Gravity Tech Challenge Team","Education (Build Electromagnet, Manage Test Trials & Clean up) ","1656 Channing Ave.","Palo Alto",CA,94303,,,650-430-6146,"Xiangzhou Wang",,NULL
7379,10,"Paly Robotics Club","General/ Community (Administration: set up classes & meetings schedule, contact members & techshop)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3880,"Doug Bertain",,NULL
7380,10,"Chinmaya Mission San Jose","General/ Community (Curfew management, Writing & Editing Script, Stage set up, Pop building, Clean up)  ","1050 Park Ave.","San Jose",CA,95126,,,408-998-2793,"Aruna Natraj",,NULL
7381,10,"Palo Alto YMCA","General/ Community (Training)","3412 Ross Rd.","Palo Alto",CA,94303,,,650-856-9622,"Melissa Bryer",,NULL
7382,9,"InnVision Food Closet","Food/ Shelter (Serving, Packing & Computer Works) ","425 Hamilton Ave.","Palo Alto",CA,94301,,,650-325-3663,"Shirley Reiter",,NULL
7383,4,"Paly Environmental ","Animal/ Environment (Bayland Clean Up)","1329 Waverley St.","Palo Alto",CA,94306,,,650-380-8787,"Micheal Abrarns",,NULL
7384,10,"Walter Hays Book Fair","General/ Community (Helping Girl Scouts with gift wrapping & bookfair clean up)","1525 Middlefield Rd.","Palo Alto",CA,94301,,,650-321-1110,"Melissa Look",,NULL
7385,10,"Job Train","General/ Community (Administration & Child Day Care Works)","1200 O'Brien Dr. ","Menlo Park",CA,94025,,,650-330-6419,"Rebecca Gourevitch",,NULL
7386,4,"Palo Alto Junior Museum & Zoo","Animal/ Environment (Animal Training & Critter Talks)","1451 Middlefield Rd.","Palo Alto",CA,94301,,,650-329-2111,"Alex Hamilton",,NULL
7387,2,"YMCA Girls Basketball","Sports/Kids (Practices)","3412 Ross Rd.","Palo Alto",CA,94303,,,650-856-9622,"Jeremy Johnson",,NULL
7388,2,"YMCA   ","Sports/ Kids (YMCA Child-watch)","3412 Ross Rd.","Palo Alto",CA,94303,,,650-842-7165,"Samina Syed",,NULL
7389,10,"Duveneck PTA","General/ Community (Administration & Meetings for events)","705 Alester Ave.",,,,,,415-322-6946,"Lauren Barley",,NULL
7390,7,"Palo Alto Red Cross","Health Care/ Safety (Safe ride Volunteer)","400 Mitchell Lane","Palo Alto",CA,,,,650-688-0415,"Emma Ruder",,NULL
7391,2,"Kinderhaus Am Hochwald","Sports/Kids (Helping in Daycare Group)","Nachtflugelweg 16, 01324 Dresden",,,,Germany,,011-49-350-268-7877,"Carola Geyer",,NULL
7392,1,"PAUSD Summer School Program","Education (Teacher Aid in 4th Grade Math Intervention Class ","Fairmeadow Elementary School (500 E. Meadow Dr.)","Palo Alto",CA,94306,,,650-833-4202,"Melissa Fassier",,NULL
7393,10,"Palo Alto High School (CCC)","General/ Community (Database formating, Volunteer for Paly Get Involved, Magazine Organization)","50 Embarcadero Rd.","Palo Alto",CA,94301,,,650-329-3877,"Christina Owen",,NULL
7398,3,"Marine-Science Institute",,,,,,,,650-369-2760,"Aaron Tinker",,NULL
7400,1,PALY-Debate,,,,,,,,650-307-2018,"Jennie Savage",,NULL
7401,7,"CISV San Francisco",,,,,,,,650-400-9762,"Tracey Fecher",,NULL
7402,2,"Stanford Hospital Auxillary",,,,,,,,650-723-6636,"Margie Lee",,NULL
7403,9,"City of Palo Alto Summer Excellent Adventure Camp",,,,,,,,650-46304953,"Minka Vanderzwaag",,NULL
7404,1,PALY-ARC,,,,,,,,,,,NULL
7405,4,"Columbia University College of Physicians + Surgeons",,"630 west 168th st.","New York",NY,10032,,,917-804-0783,"Dominique Toran-Allerand",,NULL
7408,1,"Camp Jawonga",,"131 Steavit Street, Suite 460 ","San Francisco",CA,94105,,,415-543-2267,"Aaron Mandel",,NULL
7409,2,"Lucille Packard Children's Hospital",,,,,,,,650-497-8820,"Regina Harnish",,NULL
7410,6,"St. Marks",,"606 Colorado Avenue","Palo Alto, ",CA,94306,,,650-326-3800,"Liz Graves",,NULL
7416,3,"Friends of Foothill Park",,,,,,,,,,,NULL
7417,4,"PAUSD summer school",,,,,,,,,,,NULL
7418,10,"PALY-key club",,,,,,,,,,,NULL
7420,4,"St. Elizabeth Seton Elementary School",tutoring,"1095 Channing Ave. ","Palo Alto",CA,94301,,,650-326-9004,"Teresa Lund",,NULL
7423,2,"Stanford University Medical Center Auxillary",,,,,,,,650-723-6636,"Bitty Cowart",,NULL
7424,3,"Westwind horse ride",,,,,,,,,,,NULL
7426,6,"Relief Spark",,"236 Tullulah Avenue","River Ridge ",CA,70123,,,504-377-7854,"Sidney Ray",,NULL
7427,7,"Santa Clara Community Center",,"224 Centre Pointe Dr.",Milpitas,CA,,,,408-262-7325,"Naureen Patel",,NULL
7428,6,"Home base CCC",,"870 Market Street, Suite 1228","San Francisco",CA,94102,,,415-788-7961,"Kevin Knapp, Marty Fleetwood, Beth Thenault",,NULL
7429,9,"Grass Roots Soccer",,"198 Gherch Street",Norwich,VT,5055,,,802-649-2900,"Brooke Rosenbomer",,NULL
7432,1,Tzuchi,,,,,,,,,,,NULL
7434,2,"Stanford University Dept of Biology",,,,,,,,650-723-2227,"Tim Gulbertson, Virginia Walbot",,NULL
7435,10,"PALY-In focus TV network",,,,,,,,650-329-3831,"Mike McNulty",,NULL
7438,4,"PALY-christmas Tree lot",,,,,,,,650-722-4470,"Nick Peterson",,NULL
7439,2,"Safe Ride ",,"400 Mitchell Lane","Palo Alto","CA ",,,,877-753-7433,"Steve Rooks",,NULL
7440,7,"Media Center",,,,,,,,,,,NULL
7441,1,"Girl Scouts",,,,,,,,650-968-8396,"Suzanne Bell",,NULL
7445,4,"PALY-CCC(Get Involved)",,,,,,,,,,,NULL
7447,1,"Common Ground Relief",,"1800 Deslovele St.","New Orleans",LA,,,,504-942-3737,"Sam Freidhof",,NULL
7448,4,"Jewish community Service-BBYO",,"14855 Oka Road","Los Gatos",CA,,,,408-357-7426,"Jill Pottel",,NULL
7449,8,"Amigos de Palo Alto",,,,,,,,650-493-4300,"Mariateresa Torres",,NULL
7450,6,"PALY-Smile CharityClub",,,,,,,,650-327-8630,"Kaye Paugh",,NULL
7451,9,"Senior Games-Bay Area",,,,,,,,,,,NULL
7452,4,PAUSD-Escondido,,"890 Escondido Road","Palo Alto",CA,,,,650-856-1337,"Jalynn Kiger",,NULL
7454,2,"Red Cross",,,,,,,,,,,NULL
7455,1,PALY-YCS,,,,,,,,,,,NULL
7456,2,Learnika,,"572 College Avenue","Palo Alto",CA,,,,650-248-2800,"Novlorlia de la Chica",,NULL
7457,4,"PALY-Mrs. Choy",,,,,,,,,,,NULL
7458,6,"Friends of the Poor",,"P.O. Box 60506","Palo Alto",CA,94306,,,650-269-2862,"Dan Marshall",,NULL
7459,4,"Abode Inc",,"588 Brown Road","Fremont ",CA,,,,"510-252-0910 X11","Mary Little",,NULL
7460,4,"Christian Music Theatre",,"3149 Waverley Street","Palo Alto",CA,94306,,,650-494-1212,"Karen Salveson",,NULL
7461,10,"Plantronics Inc."," ","345 Encinal St. ","Santa Cruz",CA,95060," "," ",831-222-7983,"Cathy Pell"," ",NULL
7462,10,"Individual Project"," ","36608 Mulberry Street",Newwark,CA,94560," "," ",510-284-9979,"Alma Huifta",NULL,NULL
7463,9,"Milpitas Food Pantry"," ","196 S. Main Street",Milpitas,CA,95035," "," ",408-946-5564,"Christina Owen",NULL,NULL
7464,10,"Creative Montessori"," ","1421 Bay Eoad","East Palo Alto",CA,94302,USA," "," "," ",NULL,NULL
7465,10,"Blossom Birth"," ","299 S. California Ave. ","Palo Alto",CA,94306," "," ",650-321-2326,Mora,NULL,NULL
7466,10,"Congregation Beth David"," ","19700 Prospect Road","Saratoga ",CA,95070," ",NULL,408-257-3333,"Irene Swedroe",NULL,NULL
7467,10,"Medaka no Gakko"," ","2751 Louis Road","Palo Alto","CA ",94303," ",NULL,650-493-0780,Medaka,NULL,NULL
7469,4,"Half Moon Bay Restoration"," ","95 Kelly Avenue","Half Moon Bay",CA,94019," ",NULL,650-726-8801,"Kenneth Robert",NULL,NULL
7470,10,"Chinese Community Center-PAlo Alto"," Palo Alto","59 Morton Way","Palo Alto",CA,94303," "," ",650-856-8846,"John Yee",NULL,NULL
7471,1,"Piccolo Preschool"," ","888 Boyce Ave. ","Palo Alto",CA,94301,NULL,NULL,650-323-9668,"Mechele Pruitt",NULL,NULL
7472,10,"Far East Living"," ","540 University Avenue","Palo Alto",CA,94301,NULL,NULL,650-283-2800,"Ester Shih",NULL,NULL
7473,1,"Hoover Elementary School"," ","445 E. Charleston Road","Palo Alto",CA,94306,NULL,NULL,650-320-8106,"Susanne Scott",NULL,NULL
7474,9,"St. Christopher Youth Ministry",NULL,"2278 Booksin Avenue","San Jose",CA,95125,NULL,NULL,408-265-3230,"Robbie Ocampo",NULL,NULL
7475,10,"Dr. Ian Pun/ Dr. Christina W",NULL,"4040 Rinch Ave. East","Scarborough ",Ontario,"M1S 4V5",Canada,NULL,416-818-7788,"Dr. Ian Pun",NULL,NULL
7476,10,"Erindale Medical Center",NULL,"1101 McBride Ave.",Missisauga,Ontario,"L5C 1M 6",Canada,NULL,905-273-3797,"Dr. Stephen Lo.",NULL,NULL
7477,2,"Penninsula Youth Sailing Foundation",NULL,"1200 Chesapeake Dr.","Redwood City","CA ",94063,USA,NULL,650-854-1048,"Eric Anderson",NULL,NULL
7478,2,"Stanford Sailing Camp",NULL,"300 Cardinal Way","Redwood City",CA,94061,NULL,NULL,650-387-2674,"John Vandemoer",NULL,NULL
7479,2,"Youth Family Enrichment",NULL,"1305 Middlefield Road","San Carlos",CA,94070,NULL,NULL,650-591-9623,"Merle Saber",NULL,NULL
7480,10,"Camp Oljato","Boy Scouts","P.O. Box 217",Lakeshore,CA,NULL,NULL,NULL,559-893-3393,"John Crouch",NULL,NULL
7481,1,"Cornerstone Korean School",NULL,"1057 E. Meadow Circle","Palo Alto",CA,94305,USA,NULL,650-269-0162,"Hyekyong Chang",NULL,NULL
7482,1,"California Youth Symphony",NULL,"441 S. California Ave. ","Palo Alto",CA,94306,NULL,NULL,650-326-6666,"Padma Gargeya",NULL,NULL
7483,10,"Stern Grove Festival Association",NULL,"44 Page St. Suite 600","San Francisco",CA,94102,NULL,NULL,415-252-6253,"Jessica Zeidman",NULL,NULL
7484,10,"Boy Scouts of America-Troop 57",NULL,"159 Tennyson Ave.","PAlo Alto",CA,94301,NULL,NULL,650-269-7407,"Simon Fox",NULL,NULL
7485,4,"Curi Odyssey",NULL,"1651 Coyote Point Dr. ","San Mateo",CA,94403,USA,NULL,650-340-7589,"Alex Ridyard/Niki",NULL,NULL
7486,3,"Friends of Children with Special Need ",NULL,"2300 Perslta Blvd.","Fremont ",CA,94536,NULL,NULL,510-473-2768,"Albert Wu",NULL,NULL
7487,4,"Oregon Green Homeowners Association",NULL,"353 Main St.","Redwood City","CA ",94063,NULL,NULL,650-269-3486,"Camille Townsend",NULL,NULL
7488,10,"St. Clare's Parish (San Jose Chinese Catholic Community)",NULL,"725 Washington St.","Santa Clara",CA,95050,USA,NULL,650-906-7158,"Patrick Ku",NULL,NULL
7489,9,"Village HArvest",NULL,"P.O. Box 9231","San Jose",CA,95157,USA,"Karen Hurst/Chriolet Casjess",888-378-4841,NULL,NULL,NULL
7490,9,"Community Sevice Agency",NULL,"204 Stierlin Rd.","Mountain View",CA,94043,NULL,NULL,"650-968-0836 X 150","LaDrea Clark",NULL,NULL
7491,9,"Silicon VAlley Turkey Trot",NULL,"244 Airport Pkwy, suite 620","San Jose",CA,95110,USA,NULL,530-219-0422,"Melissa Burke",NULL,NULL
7492,10,"University Luther Church",NULL,"1611 Stanford Ave.","Palo Alto",CA,94303,USA,NULL,650-857-9660,"Pastor Gwen Schafer ",NULL,NULL
7493,7,"Cystic Fibrosis Research Inc",NULL,"2672 Bayshore Pky, Suite 520","Mountain View",CA,94043,USA,NULL,650-404-9975,"Mary Convneto",NULL,NULL
7494,7,"Palo Alto Fire Department",NULL,"711 Serra","PAlo Alto",CA,94301,NULL,NULL,650-329-2649,"Shane Yarbrough",NULL,NULL
7495,10,"YMCA Camp Campbell",NULL,NULL,"Boulder Creek",CA,95006,NULL,NULL,831-338-2128,"Danny Koba",NULL,NULL
7496,1,"Family Center Summer Program",NULL,"422 Hibiscus Ct.","East Palo Alto",CA,94303,USA,NULL,650-421-5531,"Josefina Guillen",NULL,NULL
7497,1,"Adventures in Missions",NULL,"6000 Wellspring Trail",Gainesville,GA,30506,NULL,NULL,800-881-2461,"Stephen Chen",NULL,NULL
7498,4,"Independent Project + Reflection with Jerry Rice",NULL,"1625 Middlefield Road","Palo Alto",CA,94301,NULL,NULL,650-326-5719,"Jerry Rice",NULL,NULL
7499,4,"UTU Social Ventures (UCLA Semel Institute Global Center)",NULL,"5060 Hood Dr.","Woodland Hills",CA,91364,NULL,NULL,310-794-8117,"Diane Flannery",NULL,NULL
7500,10,"SV2 (Silicon Valley social venture fund)",NULL,"P.O.Box 1792","Los Altos",CA,94023,NULL,NULL,650-714-3454,"Lindsay Lonie",NULL,NULL
7501,10,"Plantionics Inc.",NULL,"345 Encinal St.","Santa Cruz",CA,NULL,NULL,NULL,831-227-7983,"Cathy Pell",NULL,NULL
7502,10,"Greene Academy of Irish Dance",NULL,"2612 Union Avenue","San Jose",CA,95124,NULL,NULL,650-521-4875,"Lyna Carey",NULL,NULL
7503,2,"Atherton Lacrosse",NULL,"El Camino Real & Page Mill Exp","Palo Alto",CA,94303,NULL,NULL,510-468-1175,"Greg Mengis",NULL,NULL
7504,2,"Lax & Learning",NULL,"1286 Runnymede St.","East Palo Alto",CA,94303,NULL,NULL,650-814-7694,"Mark Danm",NULL,NULL
7505,4,"Taylor Farm",NULL,"825 Route 11",Londonderry,VT,NULL,NULL,http://www.taylorfarmvermont.com/,802-379-2296,"Jonathan H. Wright",NULL,NULL
7506,8,Pratham,NULL,"1203-06 Arcadia, 195 NCPA","Nariman Point",Mumbai,400021,India,pratham.org,91-161-4618549,"Bharatdeep Singh Malhi",NULL,NULL
7507,3,"La Comida Avenidas",NULL,"450 Bryant St. ","Palo Alto",CA,94301,USA,NULL,650-322-3742,"Mary Ruth ",NULL,NULL
7508,2,Roadrunnersportsclub,NULL,NULL,"palo alto",ca,NULL,NULL,NULL,650-796-3833,"Curtis Huggins/ Bruce Powell",NULL,NULL
7509,1,"SEAN (Student Equity Action Network)"," ","1605 Mariposa Ave","Palo Alto",Ca,94306,NULL,NULL,650-804-1634,"Tremaire Kirkman",NULL,NULL
7510,1,"VBS Summer School",NULL,"92 Stern Vita Ave.","Mountain View",CA,94043,NULL,NULL,650-968-2900,"Shirley Chen",NULL,NULL
7511,7,"Asian Liver Center – Youth leadership conference","Stanford University","300 Pasteur Dr.","Palo Alto",CA,94301,NULL,NULL,650-725-6467,"Alina Wong / Diana Ngo",NULL,NULL
7512,7,"Life Guarding at Rincanada Pool",NULL,"777 Embarcadero Rd.","Palo Alto",CA,94303,NULL,NULL,650-329-2351,"Kristin Molano",NULL,NULL
7513,2,"Brighton Sleep Away Camp",NULL,"231 Middlefield Rd.","Palo Alto",CA,94303,USA,NULL,650-345-2980,"Carly Hao",NULL,NULL
7514,8,"Peninsula Young Life",NULL,"1900 Embarcadero Rd.#110","Palo Alto ",CA,94303,USA,NULL,650-813-5290,"Avdrey Bloomgren",NULL,NULL
7515,10,"Palo Alto High School Jade Ribbon Campaign Club",NULL,"50 Embarcadero","Palo Alto",CA,94301,NULL,NULL,NULL,"Abraham Chung",NULL,NULL
7516,10,"PAlo Alto Medical Foundation",NULL,"701 E. Elcamino Road","Palo Alto",Ca,94040,NULL,NULL,650-934-7353,"Kelly McConnell",NULL,NULL
7517,10,"KMVT Community Television",NULL,"1400 Terra Bella Ave, Suite M","Palo Alto",CA,94043,NULL,NULL,650-968-1540,"Bobby Chastain",NULL,NULL
7518,10,"San Mateo Public Library",NULL,"55 W. Third Ave.","Palo Alto",CA,94402,USA,NULL,650-522-7801,"Donna Divodi",NULL,NULL
7519,3,"Organization for Special Need Families",NULL,"20920 McClellan Rd.",Cupertino,CA,95014,USA,NULL,408-996-0850,"Lihuei Wei",NULL,NULL
7520,10,"Hope Musical Theatre",NULL,"P.O. Box 365","Palo Alto",CA,NULL,USA,NULL,650-568-3332,"Sarah Hope",NULL,NULL
7521,7,"Second Mile","Second Mile","2086 Clark Avenue","East Palo Alto",CA,94303,USA,NULL,650-269-4926,"Emilee ONeil",NULL,NULL
7522,7,"KAMSA Youyh Symphony Ochestra",KAMSA,NULL,NULL,NULL,NULL,NULL,http://www.kamsa.org,NULL,"Hyowon Choi",NULL,NULL
7523,1,"Echelon Gran Fondo",NULL,NULL,NULL,NULL,NULL,NULL,www.echelongrandfondo.org,415-730-1003,"Hunter Ziesing",NULL,NULL
7524,1,"Peninsula Democratic Coalition ",NULL,"P.O. Box 97","Los Altos",CA,94023,NULL,NULL,650-949-1009,"Shoup Park",NULL,NULL
7525,1,"Palo Alto International Flim Festival",,"431 florence St. Suite 200","Palo Alto",CA,94301,NULL,NULL,650-641-8974,"Ashim Ahuja",NULL,NULL
7526,6,"Mi CASA Builders",NULL,"71 Encino Road",Atherton,CA,94027,NULL,NULL,650-867-4859,"Ken Lapoint",NULL,NULL
7527,1,"Oregon Green HOA",NULL,"2450 W. Bayshore Road","Palo Alto",CA,94303,NULL,NULL,650-493-3410,NULL,NULL,NULL
7528,1,"Zoma Worldwide Internship",NULL,"2942 Clara Drive","Palo Alto",CA,94303,NULL,NULL,650-241-9662,"Sherry Chuang",NULL,NULL
7529,2,"Unit of Day Care Center",NULL,"Levinski 108",Tel-Aviv,NULL,NULL,Isarel,NULL,054-782-3265,"Efrat Nir",NULL,NULL
7530,4,"Sulphur Creek Nature Center",NULL,"1801 D. St.",Hayward,CA,94507,USA,NULL,510-881-6749,"Gracie Stafford",NULL,NULL
7531,7,"California Explorer Search & Rescue",NULL,"205 De Anza Blvd.","San Mateo",CA,94402,USA,NULL,650-340-4779,"Ken Buscho",NULL,NULL
7532,2,"Tomahawks/ Nor. Cal. Lacrosse Club",NULL,"P.O. Box 60613","Palo Alto",CA,94306,USA,NULL,"510-468-1175X 88","Greg Mengis",NULL,NULL
7533,3,"TECHHeroes/ Heroic Imagination Project",NULL,"220 Halleck St. Suite G100","San Francisco",CA,94129,USA,NULL,415-800-7745,"Jennifer Donegan",NULL,NULL
7534,1,"Bayshore Christian Ministries (SAIL)",NULL,"1001 Beech St. ","East Palo Alto",CA,94303,USA,www.bayshore.org,650-327-9941,"Jocelyn Juliao",NULL,NULL
7535,10,"Civil Air Patrol","Palo Alto Airport","1925 Embarcadero Road","Palo Alto",CA,94303,USA,NULL,650-283-8259,"Jim Spears",NULL,NULL
7536,1,"Trung Tam Viet Ngu Van Lang","Gunderson High School ","622 Gaundabert Ln","San Jose",CA,95136,NULL,www.vanlangsi.org,408-486-7085,"Hoang Le",NULL,NULL
7537,4,"Sociedad Protectora de Animales",,"Pinos #7, col Linda Vista","San Miguel",GTO,NULL,Mexico,NULL,152-6124,"Perla Anai Barrera",NULL,NULL
7538,10,"Lord's Grace Christian Church",NULL,"1101 San Antonio Rd.","Mountain View",CA,94043,USA,NULL,650-623-0912,"Craig Ing",NULL,NULL
7539,4,Magic,NULL,"P.O. Box 15894",Stanford,CA,94309,NULL,NULL,650-323-7333,NULL,NULL,NULL
7540,10,"Groton Long point Women ORg.",NULL,"Groton Long point ",NULL,CT,NULL,NULL,NULL,NULL,"Jean Bittl",NULL,NULL
7541,8,"Friends of the poor, Tamaho School Project",NULL,"P.O. Box 60506","Palo Alto",CA,94306,NULL,NULL,NULL,NULL,NULL,NULL
7542,8,"FLY Young Fellowship",NULL,"22 Sec. 4, Roosevelt Rd.",Taipei,NULL,100,Taiwan,NULL,"886-02-2368-2361 x 333","Timothy Hung",NULL,NULL
7543,10,"Destination Science",NULL,"953 North Elm Street","Orange Conty",CA,92867,NULL,www.destinationscience.org,1-888-909-2822,"Laura Wells",NULL,NULL
7544,10,"Hiller Aviation Museum",NULL,"601 Skyway Rd.","San Carlos",CA,94070,USA,www.hiller.org,650-654-0200,"Jeffery Bass",NULL,NULL
7545,9,"Our Daily Bread",NULL,"231 S. Sunset Ave.",Sunnyvale,CA,94086,USA,NULL,408-736-4108,"David Barnes",NULL,NULL
7546,2,"Diepenbrock Basketball School",NULL,"1180 Orange Avenue","Menlo Park",CA,NULL,NULL,NULL,650-714-1522,"Peter Diapenbrock",NULL,NULL
7547,10,"Santa Calra University",NULL,"500 El Camino Real","Santa Clara",CA,95053,NULL,NULL,"408-551-3000 X4282","Yoshiko Miyakoshi",NULL,NULL
7548,4,"Seeds of Empowerment",NULL,NULL,NULL,NULL,NULL,NULL,NULL,650-280-7769,"Paul Kim",NULL,NULL
7549,4,Startalk,NULL,"520 Galvez Mall, Rm 109",Stanford,CA,94305,NULL,NULL,650-736-9042,"Norman Masuda",NULL,NULL
7550,10,"Trinity Lutneran Church",NULL,NULL,NULL,NULL,NULL,NULL,NULL,650-853-1295,"Vicar Stephen Preus",NULL,NULL
7551,10,"Monterey Bay Aquarium",NULL,"886 Cannery Row",Monterey,CA,93940,NULL,NULL,831-648-4867,"Tritia Moneypenny",NULL,NULL
7552,10,"Visions Service Adventures",NULL,"321 East Main St. #426",Bozeman,MT,59715,NULL,NULL,NULL,"Katherine Dayton",NULL,NULL
7553,4,"Global Literacy Club",NULL,"50 Embarcadero Road","PAlo Alto",CA,94301,NULL,NULL,NULL,NULL,NULL,NULL
7554,10,"Stanford Red Barn",NULL,"100 Electimeer Rd.",Stanford,CA,94305,NULL,NULL,650-327-2990,"Vanessa Bartsch",NULL,NULL
7555,2,"NJB (Nation Junior Basketball Organization)",NULL,"Palo Alto Main gym","Palo Alto",CA,NULL,NULL,njb.org,714-1522,"Peter Dipenbrock",NULL,NULL
7556,10,"Camp Towonga",NULL,"131 Stewart Street, suite 460","San Francisco",CA,NULL,NULL,NULL,415-543-2267,"Ken Kramarz",NULL,NULL
7557,10,"Maker Faire",NULL,"San Mateo County Fair ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7558,10,"Palo Alto Office of Emergency Services",NULL,"250 Hamilton Ave.","Palo Alto",CA,94301,NULL,NULL,650-470-1258,"Rich Mallonee",NULL,NULL
